subject_id,node_id,ensemble_mean_graph_prob,ensemble_std,topk_error_flag
sub-003,25,0.02234072568945525,0.01086469551008258,0
sub-003,26,0.49524123397358355,0.23125873878904388,0
sub-003,27,0.017670494793055814,0.007660641094115986,0
sub-003,28,0.08148036273867698,0.024279740433111853,0
sub-003,29,0.02280470688516044,0.009071688136141736,0
sub-003,30,0.0659598433229994,0.06011526775862452,0
sub-003,31,0.01790039209465768,0.00548784331694802,0
sub-003,32,0.04405065968250731,0.018592496955490232,0
sub-003,33,0.04396569624580936,0.017229234289594286,0
sub-003,34,0.9301164547147479,0.03374431297975683,1
sub-003,35,0.5919823120498818,0.11044529414878748,0
sub-003,36,0.03534507866256819,0.010611659367814575,0
sub-003,37,0.7442237691196358,0.0861484220417513,0
sub-003,38,0.34885480093417287,0.05660916295972064,0
sub-003,39,0.9750942417011024,0.0069917386912025275,1
sub-003,40,0.9397862072661047,0.03003524130893789,0
sub-003,41,0.7568974314318699,0.05998826839601507,0
sub-003,42,0.4642095452418199,0.06072491002011167,0
sub-003,43,0.9190902805478343,0.020076501325857758,0
sub-003,44,0.3025833743029614,0.07504644692770648,0
sub-003,45,0.8499178103620559,0.04384878536385088,0
sub-003,46,0.34082302859072844,0.0716171567249155,0
sub-003,47,0.9982643353751814,0.0006052302698781012,0
sub-003,48,0.765339641476416,0.04103446232487427,0
sub-003,49,0.5081427838850421,0.06774971677431417,0
sub-003,50,0.26540432027284927,0.0819606849890872,0
sub-003,51,0.28022464326542745,0.052013056196922,0
sub-003,52,0.43938653425230545,0.09140074534232598,0
sub-003,53,0.20627766116164628,0.0782776465718185,0
sub-003,54,0.09423922877133853,0.04787569988332103,0
sub-003,55,0.49544515461881344,0.07329188700285365,0
sub-003,56,0.15257084922929817,0.049135327954717437,0
sub-003,57,0.2830078515913242,0.07398103616355937,0
sub-003,58,0.03277346424440316,0.011905995795337986,0
sub-003,59,0.5345141361809105,0.11433073310876941,0
sub-003,60,0.45537222930766286,0.11135460727542527,0
sub-003,61,0.3708031159874542,0.11274091858719441,0
sub-003,62,0.7836437146846723,0.07642523257385538,1
sub-003,63,0.9575538776476051,0.017139485970161118,0
sub-003,64,0.05450646426816928,0.02428610977368078,0
sub-003,65,0.37186705054785996,0.08058645499808363,0
sub-003,66,0.22352368722594956,0.10663780549683682,0
sub-003,67,0.6704437489265431,0.0837653860784668,0
sub-004,0,0.03979308677523509,0.02222912056277267,0
sub-004,1,0.03358700134470139,0.014291309453782859,0
sub-004,2,0.04353446072835547,0.018851305368889525,0
sub-004,3,0.30528748974823794,0.0910713456279847,0
sub-004,4,0.010103073578054693,0.004470485931003156,0
sub-004,5,0.0048910908489506804,0.0018349569918010302,0
sub-004,6,0.009211469509939365,0.0030825259778889977,0
sub-004,7,0.4917778725698188,0.05790885520299155,0
sub-004,8,0.1876976070358146,0.11089341407427145,0
sub-004,9,0.02206849374618154,0.01083354676401218,0
sub-004,10,0.06131073995049061,0.013961290306089285,0
sub-004,11,0.259218785547098,0.09009119552528255,0
sub-004,12,0.11110853642194826,0.047330460257297625,0
sub-004,13,0.04817678607017274,0.027624589962950526,0
sub-004,14,0.009890603450466686,0.004934121875570085,0
sub-004,15,0.5634989487847535,0.08733826319066806,0
sub-004,16,0.10545493486665194,0.03829109433467387,0
sub-004,17,0.2805101717317944,0.08055990600309332,0
sub-004,18,0.2137541925121691,0.0745906994255353,0
sub-004,19,0.10562743248540005,0.03125693694948589,0
sub-004,20,0.024158058694763788,0.01462986983199262,0
sub-004,21,0.4630906298937042,0.08973413264938233,0
sub-004,22,0.3821562493907949,0.091069052102711,0
sub-004,23,0.9101841015456043,0.0454594421902398,0
sub-004,24,0.737478697441627,0.049868268745464954,0
sub-004,25,0.2039941026721439,0.05110624991581259,0
sub-004,26,0.1131815121763234,0.04090128902799938,0
sub-004,27,0.11829555281028678,0.04549785459423844,0
sub-004,28,0.006119434338742245,0.0026261119026854494,0
sub-004,29,0.11019226234594601,0.05187239296064286,0
sub-004,30,0.19883510390959153,0.10317090843554146,0
sub-004,31,0.013777749081240364,0.009834306645557076,0
sub-004,32,0.013677276247384892,0.008861388652839057,0
sub-004,33,0.1167064007310323,0.057982200823889274,0
sub-004,34,0.04384668759133571,0.017242129460430144,0
sub-004,35,0.033707433862112,0.013461643342409886,0
